date,indicator_name,classification1,classification2,close
2021-01-01,消費税を除く国内企業物価指数,品目,ワイヤロープ・ＰＣ鋼より線,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,ワイヤーハーネス,99.4
2021-01-01,消費税を除く国内企業物価指数,品目,上水道,101.9
2021-01-01,消費税を除く国内企業物価指数,品目,下着類,100.6
2021-01-01,消費税を除く国内企業物価指数,品目,中しん原紙,99.3
2021-01-01,消費税を除く国内企業物価指数,品目,中華めん,100.2
2021-01-01,消費税を除く国内企業物価指数,品目,丸太,104.5
2021-01-01,消費税を除く国内企業物価指数,品目,乗用車,99.7
2021-01-01,消費税を除く国内企業物価指数,品目,乳飲料・乳酸菌飲料,100.1
2021-01-01,消費税を除く国内企業物価指数,品目,乾電池,104.2
2021-01-01,消費税を除く国内企業物価指数,品目,事務所用・店舗用装備品,100.2
2021-01-01,消費税を除く国内企業物価指数,品目,事業用電力,91.1
2021-01-01,消費税を除く国内企業物価指数,品目,二輪自動車,100.1
2021-01-01,消費税を除く国内企業物価指数,品目,亜鉛めっき鋼板,101.0
2021-01-01,消費税を除く国内企業物価指数,品目,交通信号保安装置,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,人体安全保護具・救命具,99.2
2021-01-01,消費税を除く国内企業物価指数,品目,人造氷,99.9
2021-01-01,消費税を除く国内企業物価指数,品目,仕上用・皮膚用化粧品,100.9
2021-01-01,消費税を除く国内企業物価指数,品目,住宅建築用木製組立材料,100.9
2021-01-01,消費税を除く国内企業物価指数,品目,充電発電機,100.1
2021-01-01,消費税を除く国内企業物価指数,品目,光電変換素子,99.1
2021-01-01,消費税を除く国内企業物価指数,品目,再生プラスチック成形材料,73.2
2021-01-01,消費税を除く国内企業物価指数,品目,写真感光材料,98.6
2021-01-01,消費税を除く国内企業物価指数,品目,冷凍・冷蔵用ショーケース,101.3
2021-01-01,消費税を除く国内企業物価指数,品目,冷凍機,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,冷凍調理食品,99.3
2021-01-01,消費税を除く国内企業物価指数,品目,冷延広幅帯鋼,101.2
2021-01-01,消費税を除く国内企業物価指数,品目,冷延電気鋼帯,100.6
2021-01-01,消費税を除く国内企業物価指数,品目,処理牛乳,100.1
2021-01-01,消費税を除く国内企業物価指数,品目,凸版印刷物,101.5
2021-01-01,消費税を除く国内企業物価指数,品目,刃物・道具類,100.3
2021-01-01,消費税を除く国内企業物価指数,品目,分析機器,100.6
2021-01-01,消費税を除く国内企業物価指数,品目,分電盤,101.3
2021-01-01,消費税を除く国内企業物価指数,品目,加工原紙,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,包装・荷造機械,99.1
2021-01-01,消費税を除く国内企業物価指数,品目,化学機械,98.8
2021-01-01,消費税を除く国内企業物価指数,品目,化学繊維,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,化学肥料,98.4
2021-01-01,消費税を除く国内企業物価指数,品目,医療・衛生用ゴム製品,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,医療・衛生用プラスチック製品,99.5
2021-01-01,消費税を除く国内企業物価指数,品目,医療用品,99.1
2021-01-01,消費税を除く国内企業物価指数,品目,医療用機器,99.5
2021-01-01,消費税を除く国内企業物価指数,品目,医療用計測器,94.7
2021-01-01,消費税を除く国内企業物価指数,品目,医薬品（除動物用）,98.8
2021-01-01,消費税を除く国内企業物価指数,品目,半導体・ＩＣ測定器,99.8
2021-01-01,消費税を除く国内企業物価指数,品目,半導体製造装置（除フラットパネルディスプレイ製造装置）,93.7
2021-01-01,消費税を除く国内企業物価指数,品目,印刷インキ,100.1
2021-01-01,消費税を除く国内企業物価指数,品目,印刷装置,102.3
2021-01-01,消費税を除く国内企業物価指数,品目,印刷関連機械,99.0
2021-01-01,消費税を除く国内企業物価指数,品目,即席みそ汁・インスタントスープ,98.7
2021-01-01,消費税を除く国内企業物価指数,品目,即席めん,99.1
2021-01-01,消費税を除く国内企業物価指数,品目,厚中板,99.9
2021-01-01,消費税を除く国内企業物価指数,品目,原乳,99.6
2021-01-01,消費税を除く国内企業物価指数,品目,古紙,101.7
2021-01-01,消費税を除く国内企業物価指数,品目,合わせガラス,102.1
2021-01-01,消費税を除く国内企業物価指数,品目,合成アセトン,95.6
2021-01-01,消費税を除く国内企業物価指数,品目,合成ゴム,99.6
2021-01-01,消費税を除く国内企業物価指数,品目,合成染料,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,合成樹脂塗料,98.0
2021-01-01,消費税を除く国内企業物価指数,品目,合成皮革,97.7
2021-01-01,消費税を除く国内企業物価指数,品目,和生菓子,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,和風めん,96.4
2021-01-01,消費税を除く国内企業物価指数,品目,固定局通信装置,96.5
2021-01-01,消費税を除く国内企業物価指数,品目,圧力計・流量計,101.6
2021-01-01,消費税を除く国内企業物価指数,品目,圧縮ガス・液化ガス,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,圧縮機・送風機,99.1
2021-01-01,消費税を除く国内企業物価指数,品目,塗工印刷用紙,99.7
2021-01-01,消費税を除く国内企業物価指数,品目,塩,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,塩化ビニルモノマー,103.7
2021-01-01,消費税を除く国内企業物価指数,品目,塩化ビニル樹脂,96.7
2021-01-01,消費税を除く国内企業物価指数,品目,塩干・塩蔵品,109.1
2021-01-01,消費税を除く国内企業物価指数,品目,壁紙・ふすま紙,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,変圧器・計器用変成器,100.8
2021-01-01,消費税を除く国内企業物価指数,品目,変換部品,100.2
2021-01-01,消費税を除く国内企業物価指数,品目,変速機,99.8
2021-01-01,消費税を除く国内企業物価指数,品目,外衣・シャツ,95.2
2021-01-01,消費税を除く国内企業物価指数,品目,外部記憶装置,98.1
2021-01-01,消費税を除く国内企業物価指数,品目,大人用紙おむつ,99.1
2021-01-01,消費税を除く国内企業物価指数,品目,天然ガス,79.2
2021-01-01,消費税を除く国内企業物価指数,品目,始動電動機,99.9
2021-01-01,消費税を除く国内企業物価指数,品目,娯楽機器,100.3
2021-01-01,消費税を除く国内企業物価指数,品目,子供用紙おむつ,97.3
2021-01-01,消費税を除く国内企業物価指数,品目,家庭用合成洗剤,101.4
2021-01-01,消費税を除く国内企業物価指数,品目,寝具,99.8
2021-01-01,消費税を除く国内企業物価指数,品目,封筒,100.5
2021-01-01,消費税を除く国内企業物価指数,品目,小形棒鋼,103.8
2021-01-01,消費税を除く国内企業物価指数,品目,小麦粉,98.2
2021-01-01,消費税を除く国内企業物価指数,品目,工具鋼,95.9
2021-01-01,消費税を除く国内企業物価指数,品目,工業用スポンジ製品,99.9
2021-01-01,消費税を除く国内企業物価指数,品目,工業用水,98.8
2021-01-01,消費税を除く国内企業物価指数,品目,工業計器,99.5
2021-01-01,消費税を除く国内企業物価指数,品目,巻上機,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,干のり,99.7
2021-01-01,消費税を除く国内企業物価指数,品目,平版印刷物,99.7
2021-01-01,消費税を除く国内企業物価指数,品目,床板,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,建築用板金製品,100.5
2021-01-01,消費税を除く国内企業物価指数,品目,建設用クレーン,101.2
2021-01-01,消費税を除く国内企業物価指数,品目,建設用トラクタ,100.5
2021-01-01,消費税を除く国内企業物価指数,品目,強化ガラス,101.3
2021-01-01,消費税を除く国内企業物価指数,品目,強化プラスチック管板類,104.9
2021-01-01,消費税を除く国内企業物価指数,品目,形鋼,107.7
2021-01-01,消費税を除く国内企業物価指数,品目,情報用紙,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,懸架・制動装置部品,99.9
2021-01-01,消費税を除く国内企業物価指数,品目,掘さく機,100.6
2021-01-01,消費税を除く国内企業物価指数,品目,接着剤,99.1
2021-01-01,消費税を除く国内企業物価指数,品目,接続部品,100.1
2021-01-01,消費税を除く国内企業物価指数,品目,換気扇,100.9
2021-01-01,消費税を除く国内企業物価指数,品目,敷物,98.7
2021-01-01,消費税を除く国内企業物価指数,品目,新聞用紙,100.1
2021-01-01,消費税を除く国内企業物価指数,品目,旋盤,96.4
2021-01-01,消費税を除く国内企業物価指数,品目,日用紙製品,100.4
2021-01-01,消費税を除く国内企業物価指数,品目,普通合板,98.3
2021-01-01,消費税を除く国内企業物価指数,品目,普通鋼鋼管,99.3
2021-01-01,消費税を除く国内企業物価指数,品目,普通鋼鋼線・特殊鋼鋼線,99.9
2021-01-01,消費税を除く国内企業物価指数,品目,有線電気通信機器,98.5
2021-01-01,消費税を除く国内企業物価指数,品目,木材チップ,100.5
2021-01-01,消費税を除く国内企業物価指数,品目,木箱,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,木製建具,100.3
2021-01-01,消費税を除く国内企業物価指数,品目,木製机・いす,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,木製棚,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,木製流し台セット,100.2
2021-01-01,消費税を除く国内企業物価指数,品目,板,100.2
2021-01-01,消費税を除く国内企業物価指数,品目,板ガラス,97.9
2021-01-01,消費税を除く国内企業物価指数,品目,果実・野菜缶詰,100.6
2021-01-01,消費税を除く国内企業物価指数,品目,果実酒・チューハイ,100.7
2021-01-01,消費税を除く国内企業物価指数,品目,架線金物,100.1
2021-01-01,消費税を除く国内企業物価指数,品目,柔軟仕上げ剤,98.4
2021-01-01,消費税を除く国内企業物価指数,品目,梱包用材,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,植物油搾かす,121.5
2021-01-01,消費税を除く国内企業物価指数,品目,植物油脂（除混合植物油脂）,99.3
2021-01-01,消費税を除く国内企業物価指数,品目,業務用エアコン,100.4
2021-01-01,消費税を除く国内企業物価指数,品目,構造用合金鋼,100.2
2021-01-01,消費税を除く国内企業物価指数,品目,橋りょう,97.8
2021-01-01,消費税を除く国内企業物価指数,品目,機械構造用炭素鋼,99.9
2021-01-01,消費税を除く国内企業物価指数,品目,機械用銑鉄鋳物,101.3
2021-01-01,消費税を除く国内企業物価指数,品目,歯磨,98.3
2021-01-01,消費税を除く国内企業物価指数,品目,歯科材料,101.3
2021-01-01,消費税を除く国内企業物価指数,品目,歯科用機器,100.6
2021-01-01,消費税を除く国内企業物価指数,品目,歯車,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,段ボール,99.5
2021-01-01,消費税を除く国内企業物価指数,品目,段ボール箱,99.8
2021-01-01,消費税を除く国内企業物価指数,品目,民生用エアコンディショナ,95.0
2021-01-01,消費税を除く国内企業物価指数,品目,気泡コンクリート製品,100.5
2021-01-01,消費税を除く国内企業物価指数,品目,水中ポンプ,99.6
2021-01-01,消費税を除く国内企業物価指数,品目,水晶振動子,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,水産びん・かん詰,99.2
2021-01-01,消費税を除く国内企業物価指数,品目,水産物漬物,100.3
2021-01-01,消費税を除く国内企業物価指数,品目,氷菓,101.1
2021-01-01,消費税を除く国内企業物価指数,品目,永久磁石,101.6
2021-01-01,消費税を除く国内企業物価指数,品目,油圧シリンダ,99.3
2021-01-01,消費税を除く国内企業物価指数,品目,油圧バルブ,97.2
2021-01-01,消費税を除く国内企業物価指数,品目,油圧モータ,99.0
2021-01-01,消費税を除く国内企業物価指数,品目,洋生菓子,99.8
2021-01-01,消費税を除く国内企業物価指数,品目,洋風めん,100.6
2021-01-01,消費税を除く国内企業物価指数,品目,消火器,99.5
2021-01-01,消費税を除く国内企業物価指数,品目,液化石油ガス,114.1
2021-01-01,消費税を除く国内企業物価指数,品目,液晶パネル,100.8
2021-01-01,消費税を除く国内企業物価指数,品目,混合植物油脂,98.9
2021-01-01,消費税を除く国内企業物価指数,品目,清酒,97.9
2021-01-01,消費税を除く国内企業物価指数,品目,溶接棒,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,漂白剤,99.2
2021-01-01,消費税を除く国内企業物価指数,品目,漬物,98.7
2021-01-01,消費税を除く国内企業物価指数,品目,潤滑油,100.6
2021-01-01,消費税を除く国内企業物価指数,品目,灯油,111.1
2021-01-01,消費税を除く国内企業物価指数,品目,炭素・黒鉛製品,95.9
2021-01-01,消費税を除く国内企業物価指数,品目,炭酸飲料,99.8
2021-01-01,消費税を除く国内企業物価指数,品目,無機顔料,98.8
2021-01-01,消費税を除く国内企業物価指数,品目,無線応用装置,98.7
2021-01-01,消費税を除く国内企業物価指数,品目,焼ちゅう,98.5
2021-01-01,消費税を除く国内企業物価指数,品目,熱延広幅帯鋼,101.8
2021-01-01,消費税を除く国内企業物価指数,品目,熱硬化性樹脂,98.0
2021-01-01,消費税を除く国内企業物価指数,品目,牛肉,113.9
2021-01-01,消費税を除く国内企業物価指数,品目,特別用途車,101.2
2021-01-01,消費税を除く国内企業物価指数,品目,特殊印刷物,99.9
2021-01-01,消費税を除く国内企業物価指数,品目,特殊合板,99.3
2021-01-01,消費税を除く国内企業物価指数,品目,特殊用途鋼,101.3
2021-01-01,消費税を除く国内企業物価指数,品目,特殊鋼切削工具,100.8
2021-01-01,消費税を除く国内企業物価指数,品目,玄米,96.6
2021-01-01,消費税を除く国内企業物価指数,品目,玉軸受,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,理化学機器,100.2
2021-01-01,消費税を除く国内企業物価指数,品目,理容用電気器具,99.8
2021-01-01,消費税を除く国内企業物価指数,品目,生クリーム,99.6
2021-01-01,消費税を除く国内企業物価指数,品目,生コンクリート,100.5
2021-01-01,消費税を除く国内企業物価指数,品目,生理用品,104.0
2021-01-01,消費税を除く国内企業物価指数,品目,生石灰,99.4
2021-01-01,消費税を除く国内企業物価指数,品目,田植機,103.2
2021-01-01,消費税を除く国内企業物価指数,品目,界面活性剤,101.4
2021-01-01,消費税を除く国内企業物価指数,品目,異性化糖,101.2
2021-01-01,消費税を除く国内企業物価指数,品目,病院用器具,99.6
2021-01-01,消費税を除く国内企業物価指数,品目,発泡酒・新ジャンル,105.0
2021-01-01,消費税を除く国内企業物価指数,品目,白板紙,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,監視制御装置,102.8
2021-01-01,消費税を除く国内企業物価指数,品目,看板・標識機,100.0
2021-01-01,消費税を除く国内企業物価指数,品目,真空ポンプ,101.1
2021-01-01,消費税を除く国内企業物価指数,品目,眼鏡枠・レンズ,99.4
2021-01-01,消費税を除く国内企業物価指数,品目,石けん・身体洗浄剤,100.2
2021-01-01,消費税を除く国内企業物価指数,品目,石こうボード・粘土かわら,99.9
2021-01-01,消費税を除く国内企業物価指数,品目,石工品,100.1
2021-01-01,消費税を除く国内企業物価指数,品目,石油暖房装置,100.4
2021-01-01,消費税を除く国内企業物価指数,品目,石灰石,99.7
2021-01-01,消費税を除く国内企業物価指数,品目,石炭コークス,94.5
2021-01-01,消費税を除く国内企業物価指数,品目,砂利,101.8
2021-01-01,消費税を除く国内企業物価指数,品目,砂糖,100.6
2021-01-01,消費税を除く国内企業物価指数,品目,研削盤,98.4
2021-01-01,消費税を除く国内企業物価指数,品目,研磨材,100.8
2021-01-01,消費税を除く国内企業物価指数,品目,砕石,101.2
2021-01-01,消費税を除く国内企業物価指数,品目,硬質プラスチック発泡製品,98.7
2021-01-01,消費税を除く国内企業物価指数,品目,磁性材部品,99.9
2021-01-01,消費税を除く国内企業物価指数,品目,磨棒鋼,100.9
2021-01-01,消費税を除く国内企業物価指数,品目,穀物処理機械,102.7
2021-01-01,消費税を除く国内企業物価指数,品目,積算体積計,100.4
2021-01-01,消費税を除く国内企業物価指数,品目,空気動工具・電動工具,100.4
