date,indicator_name,classification1,classification2,close,category,region,refresh,source,unit,code,series_name,label_raw
2022-01-01,消費税を除く国内企業物価指数,品目,しょう油,99.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150046,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____しょう油
2022-01-01,消費税を除く国内企業物価指数,品目,しらす干し,94.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1202050013,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____しらす干し
2022-01-01,消費税を除く国内企業物価指数,品目,すし・弁当・おにぎり,99.9,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150056,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____すし・弁当・おにぎり
2022-01-01,消費税を除く国内企業物価指数,品目,そう菜,100.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150055,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____そう菜
2022-01-01,消費税を除く国内企業物価指数,品目,たばこ,115.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150085,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____たばこ
2022-01-01,消費税を除く国内企業物価指数,品目,たれ・めんつゆ,100.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150052,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____たれ・めんつゆ
2022-01-01,消費税を除く国内企業物価指数,品目,つくだ煮,105.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150014,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____つくだ煮
2022-01-01,消費税を除く国内企業物価指数,品目,てん菜,109.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1202050003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____てん菜
2022-01-01,消費税を除く国内企業物価指数,品目,でん粉,117.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150037,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____でん粉
2022-01-01,消費税を除く国内企業物価指数,品目,ねり製品,102.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150011,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ねり製品
2022-01-01,消費税を除く国内企業物価指数,品目,はかり,103.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201450005,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____はかり
2022-01-01,消費税を除く国内企業物価指数,品目,はん用内燃機関,102.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____はん用内燃機関
2022-01-01,消費税を除く国内企業物価指数,品目,ばね,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201150009,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ばね
2022-01-01,消費税を除く国内企業物価指数,品目,ひき割,184.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200350002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ひき割
2022-01-01,消費税を除く国内企業物価指数,品目,ひき角,195.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200350003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ひき角
2022-01-01,消費税を除く国内企業物価指数,品目,ぶどう糖・水あめ,114.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150038,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ぶどう糖・水あめ
2022-01-01,消費税を除く国内企業物価指数,品目,みそ,89.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150045,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____みそ
2022-01-01,消費税を除く国内企業物価指数,品目,アイスクリーム,98.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150007,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アイスクリーム
2022-01-01,消費税を除く国内企業物価指数,品目,アクリロニトリル,185.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550016,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アクリロニトリル
2022-01-01,消費税を除く国内企業物価指数,品目,アスファルト,159.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200650009,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アスファルト
2022-01-01,消費税を除く国内企業物価指数,品目,アスファルト塗工紙,104.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200450011,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アスファルト塗工紙
2022-01-01,消費税を除く国内企業物価指数,品目,アルカリ・リチウムイオン蓄電池,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201650036,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アルカリ・リチウムイオン蓄電池
2022-01-01,消費税を除く国内企業物価指数,品目,アルミニウムサッシ,100.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201150003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アルミニウムサッシ
2022-01-01,消費税を除く国内企業物価指数,品目,アルミニウム合金ダイカスト,115.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201050015,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アルミニウム合金ダイカスト
2022-01-01,消費税を除く国内企業物価指数,品目,アルミニウム合金・同二次合金地金,170.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201050003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アルミニウム合金・同二次合金地金
2022-01-01,消費税を除く国内企業物価指数,品目,アルミニウム製飲料用缶,104.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201150021,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アルミニウム製飲料用缶
2022-01-01,消費税を除く国内企業物価指数,品目,アルミニウム鍛造品,103.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201050016,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アルミニウム鍛造品
2022-01-01,消費税を除く国内企業物価指数,品目,アルミ圧延製品,120.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201050013,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____アルミ圧延製品
2022-01-01,消費税を除く国内企業物価指数,品目,イグニッションコイル,101.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201650013,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____イグニッションコイル
2022-01-01,消費税を除く国内企業物価指数,品目,ウイスキー,100.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150068,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ウイスキー
2022-01-01,消費税を除く国内企業物価指数,品目,エチレン,168.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550007,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____エチレン
2022-01-01,消費税を除く国内企業物価指数,品目,エレベータ,97.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250011,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____エレベータ
2022-01-01,消費税を除く国内企業物価指数,品目,カメラ用交換レンズ,98.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201450016,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____カメラ用交換レンズ
2022-01-01,消費税を除く国内企業物価指数,品目,カーエアコン・同部品,101.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201850010,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____カーエアコン・同部品
2022-01-01,消費税を除く国内企業物価指数,品目,ガス暖房・調理装置,100.9,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201150007,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ガス暖房・調理装置
2022-01-01,消費税を除く国内企業物価指数,品目,ガソリン,129.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200650001,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ガソリン
2022-01-01,消費税を除く国内企業物価指数,品目,ガラス容器,100.9,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200850007,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ガラス容器
2022-01-01,消費税を除く国内企業物価指数,品目,ガラス繊維・同製品,101.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200850005,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ガラス繊維・同製品
2022-01-01,消費税を除く国内企業物価指数,品目,ガラス製加工素材,95.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200850006,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ガラス製加工素材
2022-01-01,消費税を除く国内企業物価指数,品目,キシレン,187.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550011,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____キシレン
2022-01-01,消費税を除く国内企業物価指数,品目,キャンデー,98.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150027,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____キャンデー
2022-01-01,消費税を除く国内企業物価指数,品目,クッキングヒーター,102.9,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201650019,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____クッキングヒーター
2022-01-01,消費税を除く国内企業物価指数,品目,クラフト紙,99.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200450005,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____クラフト紙
2022-01-01,消費税を除く国内企業物価指数,品目,クレーン,102.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250012,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____クレーン
2022-01-01,消費税を除く国内企業物価指数,品目,コンクリートブロック,102.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200850012,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____コンクリートブロック
2022-01-01,消費税を除く国内企業物価指数,品目,コンクリート機械,103.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201350006,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____コンクリート機械
2022-01-01,消費税を除く国内企業物価指数,品目,コンクリート管・ポール・パイル,108.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200850011,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____コンクリート管・ポール・パイル
2022-01-01,消費税を除く国内企業物価指数,品目,コントロールユニット,96.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550014,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____コントロールユニット
2022-01-01,消費税を除く国内企業物価指数,品目,コンバイン,97.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201350003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____コンバイン
2022-01-01,消費税を除く国内企業物価指数,品目,コンベヤ,98.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250014,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____コンベヤ
2022-01-01,消費税を除く国内企業物価指数,品目,コーヒー,118.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150073,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____コーヒー
2022-01-01,消費税を除く国内企業物価指数,品目,コーヒー飲料,100.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150076,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____コーヒー飲料
2022-01-01,消費税を除く国内企業物価指数,品目,ゴムベルト,99.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950015,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ゴムベルト
2022-01-01,消費税を除く国内企業物価指数,品目,ゴムホース,99.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950016,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ゴムホース
2022-01-01,消費税を除く国内企業物価指数,品目,ゴムロール,101.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950018,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ゴムロール
2022-01-01,消費税を除く国内企業物価指数,品目,ゴム練生地,108.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950022,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ゴム練生地
2022-01-01,消費税を除く国内企業物価指数,品目,ゴム製パッキン,99.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950019,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ゴム製パッキン
2022-01-01,消費税を除く国内企業物価指数,品目,サプリメント,99.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150059,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____サプリメント
2022-01-01,消費税を除く国内企業物価指数,品目,サーミスタ,100.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550004,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____サーミスタ
2022-01-01,消費税を除く国内企業物価指数,品目,シャシー・車体構成部品,102.9,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201850009,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____シャシー・車体構成部品
2022-01-01,消費税を除く国内企業物価指数,品目,シャッター,106.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201150005,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____シャッター
2022-01-01,消費税を除く国内企業物価指数,品目,ショートニング,114.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150043,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ショートニング
2022-01-01,消費税を除く国内企業物価指数,品目,シリアル,99.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150033,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____シリアル
2022-01-01,消費税を除く国内企業物価指数,品目,シリコンウエハ,101.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550017,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____シリコンウエハ
2022-01-01,消費税を除く国内企業物価指数,品目,シンナー,107.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550043,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____シンナー
2022-01-01,消費税を除く国内企業物価指数,品目,ジェット燃料油,150.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200650003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ジェット燃料油
2022-01-01,消費税を除く国内企業物価指数,品目,ジュエリー,108.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950027,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ジュエリー
2022-01-01,消費税を除く国内企業物価指数,品目,ジュース,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150075,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ジュース
2022-01-01,消費税を除く国内企業物価指数,品目,スチレンモノマー,182.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550017,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____スチレンモノマー
2022-01-01,消費税を除く国内企業物価指数,品目,スチール机・いす,106.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950004,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____スチール机・いす
2022-01-01,消費税を除く国内企業物価指数,品目,ステンレス冷延鋼板,126.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200950016,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ステンレス冷延鋼板
2022-01-01,消費税を除く国内企業物価指数,品目,ステンレス鋼管,107.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200950012,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ステンレス鋼管
2022-01-01,消費税を除く国内企業物価指数,品目,スナック菓子,99.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150030,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____スナック菓子
2022-01-01,消費税を除く国内企業物価指数,品目,スポーツドリンク,99.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150079,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____スポーツドリンク
2022-01-01,消費税を除く国内企業物価指数,品目,センサデバイス,101.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550018,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____センサデバイス
2022-01-01,消費税を除く国内企業物価指数,品目,ソース,101.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150047,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ソース
2022-01-01,消費税を除く国内企業物価指数,品目,ソーダ工業製品,98.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ソーダ工業製品
2022-01-01,消費税を除く国内企業物価指数,品目,タオル,100.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200250010,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____タオル
2022-01-01,消費税を除く国内企業物価指数,品目,タービン,105.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____タービン
2022-01-01,消費税を除く国内企業物価指数,品目,ダイオード・整流素子,101.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ダイオード・整流素子
2022-01-01,消費税を除く国内企業物価指数,品目,ダイヤモンド工具,99.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201350024,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ダイヤモンド工具
2022-01-01,消費税を除く国内企業物価指数,品目,チューインガム,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150029,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____チューインガム
2022-01-01,消費税を除く国内企業物価指数,品目,チョコレート,100.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150028,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____チョコレート
2022-01-01,消費税を除く国内企業物価指数,品目,チーズ,100.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150005,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____チーズ
2022-01-01,消費税を除く国内企業物価指数,品目,ティッシュペーパー,95.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200450020,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ティッシュペーパー
2022-01-01,消費税を除く国内企業物価指数,品目,トイレットペーパー,98.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200450021,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____トイレットペーパー
2022-01-01,消費税を除く国内企業物価指数,品目,トラック,100.1,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201850003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____トラック
2022-01-01,消費税を除く国内企業物価指数,品目,トランジスタ,98.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201550003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____トランジスタ
2022-01-01,消費税を除く国内企業物価指数,品目,ドラム缶,131.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201150014,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ドラム缶
2022-01-01,消費税を除く国内企業物価指数,品目,ナフサ,199.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200650002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ナフサ
2022-01-01,消費税を除く国内企業物価指数,品目,ノンアルコール飲料,99.9,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150081,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ノンアルコール飲料
2022-01-01,消費税を除く国内企業物価指数,品目,ノーカーボン紙・粘着紙,101.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200450012,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ノーカーボン紙・粘着紙
2022-01-01,消費税を除く国内企業物価指数,品目,バス,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201850002,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____バス
2022-01-01,消費税を除く国内企業物価指数,品目,バター,99.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150004,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____バター
2022-01-01,消費税を除く国内企業物価指数,品目,バルブ,104.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250024,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____バルブ
2022-01-01,消費税を除く国内企業物価指数,品目,パイプ加工品,100.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250025,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____パイプ加工品
2022-01-01,消費税を除く国内企業物価指数,品目,パレット,106.2,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201950031,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____パレット
2022-01-01,消費税を除く国内企業物価指数,品目,パン粉,100.3,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150064,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____パン粉
2022-01-01,消費税を除く国内企業物価指数,品目,パーソナルコンピュータ,98.6,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201750007,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____パーソナルコンピュータ
2022-01-01,消費税を除く国内企業物価指数,品目,ビスケット類,99.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150025,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ビスケット類
2022-01-01,消費税を除く国内企業物価指数,品目,ビデオ機器・デジタルカメラ,100.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201750005,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ビデオ機器・デジタルカメラ
2022-01-01,消費税を除く国内企業物価指数,品目,ビール,96.7,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200150066,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ビール
2022-01-01,消費税を除く国内企業物価指数,品目,ピストンリング,100.0,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1201250026,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____ピストンリング
2022-01-01,消費税を除く国内企業物価指数,品目,フェノール・ビスフェノールＡ,147.8,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200550018,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____フェノール・ビスフェノールＡ
2022-01-01,消費税を除く国内企業物価指数,品目,フェルト生地・不織布,100.4,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200250003,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____フェルト生地・不織布
2022-01-01,消費税を除く国内企業物価指数,品目,フェロマンガン,169.5,Inflation,Japan,monthly,Bank of Japan,Index 2020=100,PRCG20_1200950001,企業物価指数 2020年基準/消費税を除く国内企業物価指数,品目/____フェロマンガン
