date,indicator_name,classification1,classification2,close
2022-01-01,消費税を除く国内企業物価指数,品目,アイスクリーム,98.8
2022-01-01,消費税を除く国内企業物価指数,品目,アクリロニトリル,185.6
2022-01-01,消費税を除く国内企業物価指数,品目,アスファルト,159.3
2022-01-01,消費税を除く国内企業物価指数,品目,アスファルト塗工紙,104.2
2022-01-01,消費税を除く国内企業物価指数,品目,アルカリ・リチウムイオン蓄電池,100.0
2022-01-01,消費税を除く国内企業物価指数,品目,アルミニウムサッシ,100.3
2022-01-01,消費税を除く国内企業物価指数,品目,アルミニウム合金ダイカスト,115.8
2022-01-01,消費税を除く国内企業物価指数,品目,アルミニウム合金・同二次合金地金,170.6
2022-01-01,消費税を除く国内企業物価指数,品目,アルミニウム製飲料用缶,104.6
2022-01-01,消費税を除く国内企業物価指数,品目,アルミニウム鍛造品,103.1
2022-01-01,消費税を除く国内企業物価指数,品目,アルミ圧延製品,120.4
2022-01-01,消費税を除く国内企業物価指数,品目,イグニッションコイル,101.0
2022-01-01,消費税を除く国内企業物価指数,品目,ウイスキー,100.1
2022-01-01,消費税を除く国内企業物価指数,品目,エチレン,168.2
2022-01-01,消費税を除く国内企業物価指数,品目,エレベータ,97.1
2022-01-01,消費税を除く国内企業物価指数,品目,カメラ用交換レンズ,98.3
2022-01-01,消費税を除く国内企業物価指数,品目,カーエアコン・同部品,101.4
2022-01-01,消費税を除く国内企業物価指数,品目,ガス暖房・調理装置,100.9
2022-01-01,消費税を除く国内企業物価指数,品目,ガソリン,129.4
2022-01-01,消費税を除く国内企業物価指数,品目,ガラス容器,100.9
2022-01-01,消費税を除く国内企業物価指数,品目,ガラス繊維・同製品,101.6
2022-01-01,消費税を除く国内企業物価指数,品目,ガラス製加工素材,95.6
2022-01-01,消費税を除く国内企業物価指数,品目,キシレン,187.6
2022-01-01,消費税を除く国内企業物価指数,品目,キャンデー,98.8
2022-01-01,消費税を除く国内企業物価指数,品目,クッキングヒーター,102.9
2022-01-01,消費税を除く国内企業物価指数,品目,クラフト紙,99.7
2022-01-01,消費税を除く国内企業物価指数,品目,クレーン,102.5
2022-01-01,消費税を除く国内企業物価指数,品目,コンクリートブロック,102.6
2022-01-01,消費税を除く国内企業物価指数,品目,コンクリート機械,103.5
2022-01-01,消費税を除く国内企業物価指数,品目,コンクリート管・ポール・パイル,108.1
2022-01-01,消費税を除く国内企業物価指数,品目,コントロールユニット,96.0
2022-01-01,消費税を除く国内企業物価指数,品目,コンバイン,97.7
2022-01-01,消費税を除く国内企業物価指数,品目,コンベヤ,98.4
2022-01-01,消費税を除く国内企業物価指数,品目,コーヒー,118.7
2022-01-01,消費税を除く国内企業物価指数,品目,コーヒー飲料,100.3
2022-01-01,消費税を除く国内企業物価指数,品目,ゴムベルト,99.2
2022-01-01,消費税を除く国内企業物価指数,品目,ゴムホース,99.7
2022-01-01,消費税を除く国内企業物価指数,品目,ゴムロール,101.0
2022-01-01,消費税を除く国内企業物価指数,品目,ゴム練生地,108.5
2022-01-01,消費税を除く国内企業物価指数,品目,ゴム製パッキン,99.5
2022-01-01,消費税を除く国内企業物価指数,品目,サプリメント,99.1
2022-01-01,消費税を除く国内企業物価指数,品目,サーミスタ,100.2
2022-01-01,消費税を除く国内企業物価指数,品目,シャシー・車体構成部品,102.9
2022-01-01,消費税を除く国内企業物価指数,品目,シャッター,106.7
2022-01-01,消費税を除く国内企業物価指数,品目,ショートニング,114.2
2022-01-01,消費税を除く国内企業物価指数,品目,シリアル,99.2
2022-01-01,消費税を除く国内企業物価指数,品目,シリコンウエハ,101.1
2022-01-01,消費税を除く国内企業物価指数,品目,シンナー,107.4
2022-01-01,消費税を除く国内企業物価指数,品目,ジェット燃料油,150.0
2022-01-01,消費税を除く国内企業物価指数,品目,ジュエリー,108.7
2022-01-01,消費税を除く国内企業物価指数,品目,ジュース,100.0
2022-01-01,消費税を除く国内企業物価指数,品目,スチレンモノマー,182.1
2022-01-01,消費税を除く国内企業物価指数,品目,スチール机・いす,106.1
2022-01-01,消費税を除く国内企業物価指数,品目,ステンレス冷延鋼板,126.2
2022-01-01,消費税を除く国内企業物価指数,品目,ステンレス鋼管,107.2
2022-01-01,消費税を除く国内企業物価指数,品目,スナック菓子,99.7
2022-01-01,消費税を除く国内企業物価指数,品目,スポーツドリンク,99.5
2022-01-01,消費税を除く国内企業物価指数,品目,センサデバイス,101.8
2022-01-01,消費税を除く国内企業物価指数,品目,ソース,101.5
2022-01-01,消費税を除く国内企業物価指数,品目,ソーダ工業製品,98.4
2022-01-01,消費税を除く国内企業物価指数,品目,タオル,100.1
2022-01-01,消費税を除く国内企業物価指数,品目,タービン,105.1
2022-01-01,消費税を除く国内企業物価指数,品目,ダイオード・整流素子,101.8
2022-01-01,消費税を除く国内企業物価指数,品目,ダイヤモンド工具,99.3
2022-01-01,消費税を除く国内企業物価指数,品目,チューインガム,100.0
2022-01-01,消費税を除く国内企業物価指数,品目,チョコレート,100.1
2022-01-01,消費税を除く国内企業物価指数,品目,チーズ,100.2
2022-01-01,消費税を除く国内企業物価指数,品目,ティッシュペーパー,95.2
2022-01-01,消費税を除く国内企業物価指数,品目,トイレットペーパー,98.7
2022-01-01,消費税を除く国内企業物価指数,品目,トラック,100.1
2022-01-01,消費税を除く国内企業物価指数,品目,トランジスタ,98.7
2022-01-01,消費税を除く国内企業物価指数,品目,ドラム缶,131.4
2022-01-01,消費税を除く国内企業物価指数,品目,ナフサ,199.8
2022-01-01,消費税を除く国内企業物価指数,品目,ノンアルコール飲料,99.9
2022-01-01,消費税を除く国内企業物価指数,品目,ノーカーボン紙・粘着紙,101.6
2022-01-01,消費税を除く国内企業物価指数,品目,バス,100.0
2022-01-01,消費税を除く国内企業物価指数,品目,バター,99.8
2022-01-01,消費税を除く国内企業物価指数,品目,バルブ,104.2
2022-01-01,消費税を除く国内企業物価指数,品目,パイプ加工品,100.6
2022-01-01,消費税を除く国内企業物価指数,品目,パレット,106.2
2022-01-01,消費税を除く国内企業物価指数,品目,パン粉,100.3
2022-01-01,消費税を除く国内企業物価指数,品目,パーソナルコンピュータ,98.6
2022-01-01,消費税を除く国内企業物価指数,品目,ビスケット類,99.8
2022-01-01,消費税を除く国内企業物価指数,品目,ビデオ機器・デジタルカメラ,100.7
2022-01-01,消費税を除く国内企業物価指数,品目,ビール,96.7
2022-01-01,消費税を除く国内企業物価指数,品目,ピストンリング,100.0
2022-01-01,消費税を除く国内企業物価指数,品目,フェノール・ビスフェノールＡ,147.8
2022-01-01,消費税を除く国内企業物価指数,品目,フェルト生地・不織布,100.4
2022-01-01,消費税を除く国内企業物価指数,品目,フェロマンガン,169.5
2022-01-01,消費税を除く国内企業物価指数,品目,フォトマスク,112.5
2022-01-01,消費税を除く国内企業物価指数,品目,フォークリフトトラック・同部品,102.7
2022-01-01,消費税を除く国内企業物価指数,品目,フッ素樹脂,108.9
2022-01-01,消費税を除く国内企業物価指数,品目,ブタン・ブチレン・ブタジエン,148.0
2022-01-01,消費税を除く国内企業物価指数,品目,ブリキ・クロムめっき鋼板,111.9
2022-01-01,消費税を除く国内企業物価指数,品目,プラスチックフィルム・シート,103.0
2022-01-01,消費税を除く国内企業物価指数,品目,プラスチック加工機械,101.0
2022-01-01,消費税を除く国内企業物価指数,品目,プラスチック床材,102.5
2022-01-01,消費税を除く国内企業物価指数,品目,プラスチック板,103.7
2022-01-01,消費税を除く国内企業物価指数,品目,プラスチック管,108.6
2022-01-01,消費税を除く国内企業物価指数,品目,プラスチック継手,100.1
2022-01-01,消費税を除く国内企業物価指数,品目,プラスチック被覆銅線,148.9
2022-01-01,消費税を除く国内企業物価指数,品目,プラスチック製中空成形容器,101.5
2022-01-01,消費税を除く国内企業物価指数,品目,プラスチック製容器（除中空成形）,101.6
2022-01-01,消費税を除く国内企業物価指数,品目,プラスチック製日用品,99.2
2022-01-01,消費税を除く国内企業物価指数,品目,プラスチック雨どい,104.7
2022-01-01,消費税を除く国内企業物価指数,品目,プリント配線板,107.8
2022-01-01,消費税を除く国内企業物価指数,品目,プレストレストコンクリート製品,105.8
2022-01-01,消費税を除く国内企業物価指数,品目,プレス機械,96.7
2022-01-01,消費税を除く国内企業物価指数,品目,プログラマブルコントローラ,97.0
2022-01-01,消費税を除く国内企業物価指数,品目,プロピレン,165.1
2022-01-01,消費税を除く国内企業物価指数,品目,ベンゼン,223.6
2022-01-01,消費税を除く国内企業物価指数,品目,ペットフード,97.0
2022-01-01,消費税を除く国内企業物価指数,品目,ボイラ,101.0
2022-01-01,消費税を除く国内企業物価指数,品目,ボルト・ナット,107.5
2022-01-01,消費税を除く国内企業物価指数,品目,ボンベ,103.5
2022-01-01,消費税を除く国内企業物価指数,品目,ポリアミド樹脂,99.6
2022-01-01,消費税を除く国内企業物価指数,品目,ポリエチレン,126.1
2022-01-01,消費税を除く国内企業物価指数,品目,ポリカーボネート,136.2
2022-01-01,消費税を除く国内企業物価指数,品目,ポリスチレン,132.9
2022-01-01,消費税を除く国内企業物価指数,品目,ポリフェニレンサルファイド,103.6
2022-01-01,消費税を除く国内企業物価指数,品目,ポリプロピレン,133.6
2022-01-01,消費税を除く国内企業物価指数,品目,ポルトランドセメント,100.5
2022-01-01,消費税を除く国内企業物価指数,品目,マシニングセンタ,104.4
2022-01-01,消費税を除く国内企業物価指数,品目,マーガリン,100.7
2022-01-01,消費税を除く国内企業物価指数,品目,ミネラルウォーター,102.2
2022-01-01,消費税を除く国内企業物価指数,品目,メタクリル樹脂,110.9
2022-01-01,消費税を除く国内企業物価指数,品目,ヨーグルト,99.3
2022-01-01,消費税を除く国内企業物価指数,品目,ライナー,100.0
2022-01-01,消費税を除く国内企業物価指数,品目,ルウ,98.9
2022-01-01,消費税を除く国内企業物価指数,品目,ルームユニット,100.9
2022-01-01,消費税を除く国内企業物価指数,品目,レトルト食品,102.2
2022-01-01,消費税を除く国内企業物価指数,品目,ロボット,99.0
2022-01-01,消費税を除く国内企業物価指数,品目,ローラチェーン,97.8
2022-01-01,消費税を除く国内企業物価指数,品目,ワイヤフォーミングマシン,97.6
2022-01-01,消費税を除く国内企業物価指数,品目,ワイヤロープ・ＰＣ鋼より線,108.5
2022-01-01,消費税を除く国内企業物価指数,品目,ワイヤーハーネス,102.4
2022-01-01,消費税を除く国内企業物価指数,品目,上水道,103.1
2022-01-01,消費税を除く国内企業物価指数,品目,下着類,100.7
2022-01-01,消費税を除く国内企業物価指数,品目,中しん原紙,99.3
2022-01-01,消費税を除く国内企業物価指数,品目,中華めん,100.2
2022-01-01,消費税を除く国内企業物価指数,品目,丸太,134.3
2022-01-01,消費税を除く国内企業物価指数,品目,乗用車,100.0
2022-01-01,消費税を除く国内企業物価指数,品目,乳飲料・乳酸菌飲料,100.2
2022-01-01,消費税を除く国内企業物価指数,品目,乾電池,107.3
2022-01-01,消費税を除く国内企業物価指数,品目,事務所用・店舗用装備品,108.4
2022-01-01,消費税を除く国内企業物価指数,品目,事業用電力,110.2
2022-01-01,消費税を除く国内企業物価指数,品目,二輪自動車,101.6
2022-01-01,消費税を除く国内企業物価指数,品目,亜鉛めっき鋼板,138.8
2022-01-01,消費税を除く国内企業物価指数,品目,交通信号保安装置,100.0
2022-01-01,消費税を除く国内企業物価指数,品目,人体安全保護具・救命具,98.4
2022-01-01,消費税を除く国内企業物価指数,品目,人造氷,99.7
2022-01-01,消費税を除く国内企業物価指数,品目,仕上用・皮膚用化粧品,103.8
2022-01-01,消費税を除く国内企業物価指数,品目,住宅建築用木製組立材料,209.4
2022-01-01,消費税を除く国内企業物価指数,品目,充電発電機,106.7
2022-01-01,消費税を除く国内企業物価指数,品目,光電変換素子,98.1
2022-01-01,消費税を除く国内企業物価指数,品目,再生プラスチック成形材料,144.4
2022-01-01,消費税を除く国内企業物価指数,品目,写真感光材料,98.6
2022-01-01,消費税を除く国内企業物価指数,品目,冷凍・冷蔵用ショーケース,101.0
2022-01-01,消費税を除く国内企業物価指数,品目,冷凍機,103.4
2022-01-01,消費税を除く国内企業物価指数,品目,冷凍調理食品,98.1
2022-01-01,消費税を除く国内企業物価指数,品目,冷延広幅帯鋼,134.7
2022-01-01,消費税を除く国内企業物価指数,品目,冷延電気鋼帯,123.2
2022-01-01,消費税を除く国内企業物価指数,品目,処理牛乳,100.5
2022-01-01,消費税を除く国内企業物価指数,品目,凸版印刷物,104.4
2022-01-01,消費税を除く国内企業物価指数,品目,刃物・道具類,99.8
2022-01-01,消費税を除く国内企業物価指数,品目,分析機器,95.5
2022-01-01,消費税を除く国内企業物価指数,品目,分電盤,101.4
2022-01-01,消費税を除く国内企業物価指数,品目,加工原紙,99.8
2022-01-01,消費税を除く国内企業物価指数,品目,包装・荷造機械,101.4
2022-01-01,消費税を除く国内企業物価指数,品目,化学機械,99.3
2022-01-01,消費税を除く国内企業物価指数,品目,化学繊維,102.1
2022-01-01,消費税を除く国内企業物価指数,品目,化学肥料,118.9
2022-01-01,消費税を除く国内企業物価指数,品目,医療・衛生用ゴム製品,101.2
2022-01-01,消費税を除く国内企業物価指数,品目,医療・衛生用プラスチック製品,99.4
2022-01-01,消費税を除く国内企業物価指数,品目,医療用品,98.5
2022-01-01,消費税を除く国内企業物価指数,品目,医療用機器,100.7
2022-01-01,消費税を除く国内企業物価指数,品目,医療用計測器,96.9
2022-01-01,消費税を除く国内企業物価指数,品目,医薬品（除動物用）,96.3
2022-01-01,消費税を除く国内企業物価指数,品目,半導体・ＩＣ測定器,94.4
2022-01-01,消費税を除く国内企業物価指数,品目,半導体製造装置（除フラットパネルディスプレイ製造装置）,99.0
2022-01-01,消費税を除く国内企業物価指数,品目,印刷インキ,102.4
2022-01-01,消費税を除く国内企業物価指数,品目,印刷装置,104.0
2022-01-01,消費税を除く国内企業物価指数,品目,印刷関連機械,105.0
2022-01-01,消費税を除く国内企業物価指数,品目,即席みそ汁・インスタントスープ,100.3
2022-01-01,消費税を除く国内企業物価指数,品目,即席めん,101.4
2022-01-01,消費税を除く国内企業物価指数,品目,厚中板,156.1
2022-01-01,消費税を除く国内企業物価指数,品目,原乳,99.6
2022-01-01,消費税を除く国内企業物価指数,品目,古紙,114.2
2022-01-01,消費税を除く国内企業物価指数,品目,合わせガラス,103.2
2022-01-01,消費税を除く国内企業物価指数,品目,合成アセトン,129.4
2022-01-01,消費税を除く国内企業物価指数,品目,合成ゴム,132.3
2022-01-01,消費税を除く国内企業物価指数,品目,合成染料,101.9
2022-01-01,消費税を除く国内企業物価指数,品目,合成樹脂塗料,103.6
2022-01-01,消費税を除く国内企業物価指数,品目,合成皮革,105.1
2022-01-01,消費税を除く国内企業物価指数,品目,和生菓子,102.8
2022-01-01,消費税を除く国内企業物価指数,品目,和風めん,99.2
2022-01-01,消費税を除く国内企業物価指数,品目,固定局通信装置,101.0
2022-01-01,消費税を除く国内企業物価指数,品目,圧力計・流量計,101.0
2022-01-01,消費税を除く国内企業物価指数,品目,圧縮ガス・液化ガス,100.0
2022-01-01,消費税を除く国内企業物価指数,品目,圧縮機・送風機,100.6
2022-01-01,消費税を除く国内企業物価指数,品目,塗工印刷用紙,99.6
2022-01-01,消費税を除く国内企業物価指数,品目,塩,100.0
2022-01-01,消費税を除く国内企業物価指数,品目,塩化ビニルモノマー,146.9
2022-01-01,消費税を除く国内企業物価指数,品目,塩化ビニル樹脂,115.8
2022-01-01,消費税を除く国内企業物価指数,品目,塩干・塩蔵品,120.2
2022-01-01,消費税を除く国内企業物価指数,品目,壁紙・ふすま紙,105.1
2022-01-01,消費税を除く国内企業物価指数,品目,変圧器・計器用変成器,103.1
2022-01-01,消費税を除く国内企業物価指数,品目,変換部品,105.4
2022-01-01,消費税を除く国内企業物価指数,品目,変速機,106.1
2022-01-01,消費税を除く国内企業物価指数,品目,外衣・シャツ,100.6
2022-01-01,消費税を除く国内企業物価指数,品目,外部記憶装置,98.4
2022-01-01,消費税を除く国内企業物価指数,品目,大人用紙おむつ,102.1
2022-01-01,消費税を除く国内企業物価指数,品目,天然ガス,136.9
2022-01-01,消費税を除く国内企業物価指数,品目,始動電動機,105.3
2022-01-01,消費税を除く国内企業物価指数,品目,娯楽機器,102.2
2022-01-01,消費税を除く国内企業物価指数,品目,子供用紙おむつ,98.8
2022-01-01,消費税を除く国内企業物価指数,品目,家庭用合成洗剤,101.8
2022-01-01,消費税を除く国内企業物価指数,品目,寝具,98.5
2022-01-01,消費税を除く国内企業物価指数,品目,封筒,100.3
2022-01-01,消費税を除く国内企業物価指数,品目,小形棒鋼,138.0
2022-01-01,消費税を除く国内企業物価指数,品目,小麦粉,110.0
2022-01-01,消費税を除く国内企業物価指数,品目,工具鋼,109.0
2022-01-01,消費税を除く国内企業物価指数,品目,工業用スポンジ製品,98.0
2022-01-01,消費税を除く国内企業物価指数,品目,工業用水,98.8
2022-01-01,消費税を除く国内企業物価指数,品目,工業計器,105.2
2022-01-01,消費税を除く国内企業物価指数,品目,巻上機,100.0
2022-01-01,消費税を除く国内企業物価指数,品目,干のり,92.8
2022-01-01,消費税を除く国内企業物価指数,品目,平版印刷物,101.1
2022-01-01,消費税を除く国内企業物価指数,品目,床板,104.4
2022-01-01,消費税を除く国内企業物価指数,品目,建築用板金製品,103.5
2022-01-01,消費税を除く国内企業物価指数,品目,建設用クレーン,100.8
2022-01-01,消費税を除く国内企業物価指数,品目,建設用トラクタ,101.7
2022-01-01,消費税を除く国内企業物価指数,品目,強化ガラス,100.8
2022-01-01,消費税を除く国内企業物価指数,品目,強化プラスチック管板類,114.1
2022-01-01,消費税を除く国内企業物価指数,品目,形鋼,139.7
2022-01-01,消費税を除く国内企業物価指数,品目,情報用紙,99.8
2022-01-01,消費税を除く国内企業物価指数,品目,懸架・制動装置部品,101.0
2022-01-01,消費税を除く国内企業物価指数,品目,掘さく機,101.6
2022-01-01,消費税を除く国内企業物価指数,品目,接着剤,102.9
2022-01-01,消費税を除く国内企業物価指数,品目,接続部品,99.3
2022-01-01,消費税を除く国内企業物価指数,品目,換気扇,99.6
2022-01-01,消費税を除く国内企業物価指数,品目,敷物,99.8
2022-01-01,消費税を除く国内企業物価指数,品目,新聞用紙,100.2
2022-01-01,消費税を除く国内企業物価指数,品目,旋盤,97.5
2022-01-01,消費税を除く国内企業物価指数,品目,日用紙製品,101.3
2022-01-01,消費税を除く国内企業物価指数,品目,普通合板,151.1
2022-01-01,消費税を除く国内企業物価指数,品目,普通鋼鋼管,130.2
2022-01-01,消費税を除く国内企業物価指数,品目,普通鋼鋼線・特殊鋼鋼線,123.2
2022-01-01,消費税を除く国内企業物価指数,品目,有線電気通信機器,107.7
2022-01-01,消費税を除く国内企業物価指数,品目,木材チップ,102.6
2022-01-01,消費税を除く国内企業物価指数,品目,木箱,110.2
2022-01-01,消費税を除く国内企業物価指数,品目,木製建具,95.9
2022-01-01,消費税を除く国内企業物価指数,品目,木製机・いす,101.5
2022-01-01,消費税を除く国内企業物価指数,品目,木製棚,100.0
2022-01-01,消費税を除く国内企業物価指数,品目,木製流し台セット,104.8
2022-01-01,消費税を除く国内企業物価指数,品目,板,129.0
2022-01-01,消費税を除く国内企業物価指数,品目,板ガラス,101.9
2022-01-01,消費税を除く国内企業物価指数,品目,果実・野菜缶詰,101.8
2022-01-01,消費税を除く国内企業物価指数,品目,果実酒・チューハイ,100.9
2022-01-01,消費税を除く国内企業物価指数,品目,架線金物,110.9
2022-01-01,消費税を除く国内企業物価指数,品目,柔軟仕上げ剤,98.6
2022-01-01,消費税を除く国内企業物価指数,品目,梱包用材,129.5
2022-01-01,消費税を除く国内企業物価指数,品目,植物油搾かす,140.8
2022-01-01,消費税を除く国内企業物価指数,品目,植物油脂（除混合植物油脂）,139.2
2022-01-01,消費税を除く国内企業物価指数,品目,業務用エアコン,102.3
2022-01-01,消費税を除く国内企業物価指数,品目,構造用合金鋼,118.2
2022-01-01,消費税を除く国内企業物価指数,品目,橋りょう,103.7
2022-01-01,消費税を除く国内企業物価指数,品目,機械構造用炭素鋼,120.7
2022-01-01,消費税を除く国内企業物価指数,品目,機械用銑鉄鋳物,116.5
2022-01-01,消費税を除く国内企業物価指数,品目,歯磨,99.1
2022-01-01,消費税を除く国内企業物価指数,品目,歯科材料,99.3
2022-01-01,消費税を除く国内企業物価指数,品目,歯科用機器,100.5
2022-01-01,消費税を除く国内企業物価指数,品目,歯車,102.4
2022-01-01,消費税を除く国内企業物価指数,品目,段ボール,98.9
2022-01-01,消費税を除く国内企業物価指数,品目,段ボール箱,99.6
2022-01-01,消費税を除く国内企業物価指数,品目,民生用エアコンディショナ,93.4
2022-01-01,消費税を除く国内企業物価指数,品目,気泡コンクリート製品,98.7
2022-01-01,消費税を除く国内企業物価指数,品目,水中ポンプ,102.0
2022-01-01,消費税を除く国内企業物価指数,品目,水晶振動子,103.1
2022-01-01,消費税を除く国内企業物価指数,品目,水産びん・かん詰,100.8
2022-01-01,消費税を除く国内企業物価指数,品目,水産物漬物,100.8
2022-01-01,消費税を除く国内企業物価指数,品目,氷菓,101.0
2022-01-01,消費税を除く国内企業物価指数,品目,永久磁石,130.2
2022-01-01,消費税を除く国内企業物価指数,品目,油圧シリンダ,103.8
2022-01-01,消費税を除く国内企業物価指数,品目,油圧バルブ,97.8
2022-01-01,消費税を除く国内企業物価指数,品目,油圧モータ,99.4
2022-01-01,消費税を除く国内企業物価指数,品目,洋生菓子,102.0
2022-01-01,消費税を除く国内企業物価指数,品目,洋風めん,104.0
2022-01-01,消費税を除く国内企業物価指数,品目,消火器,96.2
2022-01-01,消費税を除く国内企業物価指数,品目,液化石油ガス,184.3
2022-01-01,消費税を除く国内企業物価指数,品目,液晶パネル,97.9
2022-01-01,消費税を除く国内企業物価指数,品目,混合植物油脂,138.5
2022-01-01,消費税を除く国内企業物価指数,品目,清酒,96.3
2022-01-01,消費税を除く国内企業物価指数,品目,溶接棒,112.7
2022-01-01,消費税を除く国内企業物価指数,品目,漂白剤,101.2
2022-01-01,消費税を除く国内企業物価指数,品目,漬物,99.4
2022-01-01,消費税を除く国内企業物価指数,品目,潤滑油,115.6
2022-01-01,消費税を除く国内企業物価指数,品目,灯油,159.8
2022-01-01,消費税を除く国内企業物価指数,品目,炭素・黒鉛製品,94.9
2022-01-01,消費税を除く国内企業物価指数,品目,炭酸飲料,99.2
2022-01-01,消費税を除く国内企業物価指数,品目,無機顔料,110.6
2022-01-01,消費税を除く国内企業物価指数,品目,無線応用装置,100.5
2022-01-01,消費税を除く国内企業物価指数,品目,焼ちゅう,98.6
2022-01-01,消費税を除く国内企業物価指数,品目,熱延広幅帯鋼,147.5
2022-01-01,消費税を除く国内企業物価指数,品目,熱硬化性樹脂,115.1
2022-01-01,消費税を除く国内企業物価指数,品目,牛肉,107.8
2022-01-01,消費税を除く国内企業物価指数,品目,特別用途車,101.9
2022-01-01,消費税を除く国内企業物価指数,品目,特殊印刷物,99.1
2022-01-01,消費税を除く国内企業物価指数,品目,特殊合板,119.4
2022-01-01,消費税を除く国内企業物価指数,品目,特殊用途鋼,129.6
2022-01-01,消費税を除く国内企業物価指数,品目,特殊鋼切削工具,100.8
2022-01-01,消費税を除く国内企業物価指数,品目,玄米,82.4
2022-01-01,消費税を除く国内企業物価指数,品目,玉軸受,102.7
2022-01-01,消費税を除く国内企業物価指数,品目,理化学機器,100.2
2022-01-01,消費税を除く国内企業物価指数,品目,理容用電気器具,105.0
2022-01-01,消費税を除く国内企業物価指数,品目,生クリーム,99.8
2022-01-01,消費税を除く国内企業物価指数,品目,生コンクリート,102.9
2022-01-01,消費税を除く国内企業物価指数,品目,生理用品,105.7
2022-01-01,消費税を除く国内企業物価指数,品目,生石灰,105.4
2022-01-01,消費税を除く国内企業物価指数,品目,田植機,100.5
2022-01-01,消費税を除く国内企業物価指数,品目,界面活性剤,117.5
2022-01-01,消費税を除く国内企業物価指数,品目,異性化糖,114.2
2022-01-01,消費税を除く国内企業物価指数,品目,病院用器具,115.4
2022-01-01,消費税を除く国内企業物価指数,品目,発泡酒・新ジャンル,105.4
2022-01-01,消費税を除く国内企業物価指数,品目,白板紙,100.0
2022-01-01,消費税を除く国内企業物価指数,品目,監視制御装置,101.0
2022-01-01,消費税を除く国内企業物価指数,品目,看板・標識機,107.3
2022-01-01,消費税を除く国内企業物価指数,品目,真空ポンプ,99.0
2022-01-01,消費税を除く国内企業物価指数,品目,眼鏡枠・レンズ,98.7
2022-01-01,消費税を除く国内企業物価指数,品目,石けん・身体洗浄剤,99.7
2022-01-01,消費税を除く国内企業物価指数,品目,石こうボード・粘土かわら,105.6
2022-01-01,消費税を除く国内企業物価指数,品目,石工品,100.5
2022-01-01,消費税を除く国内企業物価指数,品目,石油暖房装置,101.0
2022-01-01,消費税を除く国内企業物価指数,品目,石灰石,100.4
2022-01-01,消費税を除く国内企業物価指数,品目,石炭コークス,228.3
2022-01-01,消費税を除く国内企業物価指数,品目,砂利,103.1
2022-01-01,消費税を除く国内企業物価指数,品目,砂糖,112.1
2022-01-01,消費税を除く国内企業物価指数,品目,研削盤,101.2
2022-01-01,消費税を除く国内企業物価指数,品目,研磨材,102.6
2022-01-01,消費税を除く国内企業物価指数,品目,砕石,101.9
2022-01-01,消費税を除く国内企業物価指数,品目,硬質プラスチック発泡製品,107.2
2022-01-01,消費税を除く国内企業物価指数,品目,磁性材部品,97.3
2022-01-01,消費税を除く国内企業物価指数,品目,磨棒鋼,114.4
2022-01-01,消費税を除く国内企業物価指数,品目,穀物処理機械,101.9
2022-01-01,消費税を除く国内企業物価指数,品目,積算体積計,99.2
2022-01-01,消費税を除く国内企業物価指数,品目,空気動工具・電動工具,99.9
